id_venta,fecha,pais,ciudad,categoria,producto,cantidad,precio_unitario,canal
4722,2024-06-27,Panama,Ciudad de Panama,Hogar,Cafetera,4,700.69,web
4723,2024-07-26,Costa Rica,San Jose,Deportes,Balon,2,155.20,app
4724,2024-05-08,Panama,Ciudad de Panama,Ropa,Camisa,2,182.08,web
4725,2024-08-06,Mexico,Ciudad de Mexico,Electronica,Tablet,2,2617.43,web
4726,2024-02-07,Honduras,San Pedro Sula,Deportes,Bicicleta,1,4317.93,web
4727,2024-08-31,Honduras,Tegucigalpa,Deportes,Bicicleta,3,4238.36,web
4728,2024-03-31,Panama,Ciudad de Panama,Deportes,Balon,2,170.51,web
4729,2024-08-14,Panama,Ciudad de Panama,Electronica,Tablet,1,3150.53,web
4730,2024-11-15,Guatemala,Escuintla,Deportes,Bicicleta,2,3882.99,web
4731,2024-08-17,Panama,Ciudad de Panama,Alimentos,Chocolate,1,49.93,app
4732,2024-07-05,Panama,Ciudad de Panama,Hogar,Lampara,1,236.87,app
4733,2024-01-02,Costa Rica,San Jose,Alimentos,Cafe,1,94.53,tienda
4734,2024-11-05,Costa Rica,Alajuela,Hogar,Licuadora,1,480.59,tienda
4735,2024-05-23,Mexico,Ciudad de Mexico,Electronica,Audifonos,2,397.75,tienda
4736,2024-05-09,Guatemala,Ciudad de Guatemala,Deportes,Bicicleta,4,4271.27,app
4737,2024-04-28,El Salvador,Santa Ana,Ropa,Camisa,1,185.87,app
4738,2024-03-02,Costa Rica,San Jose,Electronica,Telefono,2,4425.24,web
4739,2024-09-06,Costa Rica,Alajuela,Hogar,Licuadora,1,499.40,app
4740,2024-06-22,Panama,Ciudad de Panama,Ropa,Camisa,1,196.76,tienda
4741,2024-04-26,Panama,Ciudad de Panama,Deportes,Balon,3,141.35,web
4742,2024-01-27,Costa Rica,San Jose,Ropa,Pantalon,1,293.42,app
4743,2024-09-30,Panama,Ciudad de Panama,Deportes,Balon,1,139.48,web
4744,2024-11-12,Costa Rica,Alajuela,Ropa,Camisa,4,205.76,app
4745,2024-07-18,Guatemala,Escuintla,Alimentos,Chocolate,4,45.91,web
4746,2024-09-12,Panama,Ciudad de Panama,Ropa,Pantalon,5,277.09,app
4747,2024-07-31,Panama,Ciudad de Panama,Electronica,Tablet,3,2544.29,tienda
4748,2024-08-20,Panama,Ciudad de Panama,Electronica,Tablet,2,2535.21,web
4749,2024-12-04,Panama,Ciudad de Panama,Hogar,Lampara,1,194.87,app
4750,2024-04-07,Honduras,San Pedro Sula,Alimentos,Chocolate,1,42.34,web
4751,2024-04-07,Costa Rica,San Jose,Ropa,Camisa,1,192.01,web
4752,2024-01-05,Panama,Ciudad de Panama,Ropa,Zapatos,2,469.47,web
4753,2024-07-21,El Salvador,San Salvador,Ropa,Camisa,2,183.42,web
4754,2024-03-28,Panama,Ciudad de Panama,Alimentos,Miel,1,68.93,tienda
4755,2024-11-06,Panama,Ciudad de Panama,Deportes,Balon,1,140.04,app
4756,2024-06-27,El Salvador,Santa Ana,Ropa,Pantalon,1,253.41,app
4757,2024-03-05,Costa Rica,Alajuela,Deportes,Balon,1,153.19,app
4758,2024-06-05,El Salvador,Santa Ana,Alimentos,Cafe,2,96.36,app
4759,2024-06-15,Costa Rica,San Jose,Electronica,Bocina,1,995.52,web
4760,2024-12-16,Guatemala,Quetzaltenango,Hogar,Lampara,1,205.68,web
4761,2024-11-11,Costa Rica,Alajuela,Ropa,Camisa,4,182.51,app
4762,2024-04-27,El Salvador,Santa Ana,Electronica,Bocina,1,943.84,app
4763,2024-06-14,El Salvador,Santa Ana,Deportes,Bicicleta,1,3699.82,app
4764,2024-06-26,Panama,Ciudad de Panama,Alimentos,Chocolate,2,51.52,app
4765,2024-05-31,El Salvador,Santa Ana,Electronica,Audifonos,3,357.86,web
4766,2024-06-25,Costa Rica,Alajuela,Electronica,Audifonos,2,376.52,tienda
4767,2024-09-15,El Salvador,San Salvador,Deportes,Mancuernas,1,333.86,web
4768,2024-01-22,El Salvador,San Salvador,Hogar,Cafetera,1,672.02,web
4769,2024-05-10,El Salvador,San Miguel,Deportes,Bicicleta,2,3930.61,tienda
4770,2024-11-30,El Salvador,Santa Ana,Electronica,Telefono,2,4670.17,web
4771,2024-09-13,Panama,Ciudad de Panama,Alimentos,Chocolate,3,42.40,web
4772,2024-01-17,Panama,Ciudad de Panama,Hogar,Licuadora,1,455.06,web
4773,2024-02-12,El Salvador,San Miguel,Alimentos,Miel,2,79.27,tienda
4774,2024-02-13,Costa Rica,San Jose,Deportes,Balon,3,149.98,tienda
4775,2024-01-26,Panama,Ciudad de Panama,Ropa,Pantalon,5,271.88,app
4776,2024-07-03,Costa Rica,Alajuela,Alimentos,Cafe,1,90.41,app
4777,2024-08-27,El Salvador,Santa Ana,Alimentos,Cafe,1,108.59,app
4778,2024-06-08,Panama,Ciudad de Panama,Ropa,Camisa,2,188.43,web
4779,2024-05-21,Costa Rica,San Jose,Electronica,Audifonos,1,378.65,tienda
4780,2024-08-31,El Salvador,Santa Ana,Ropa,Zapatos,3,476.72,tienda
4781,2024-01-28,Panama,Ciudad de Panama,Deportes,Mancuernas,1,345.73,web
4782,2024-12-30,El Salvador,San Miguel,Ropa,Pantalon,3,257.02,app
4783,2024-12-23,El Salvador,San Salvador,Alimentos,Cafe,1,91.09,app
4784,2024-11-30,El Salvador,Santa Ana,Ropa,Camisa,1,201.03,app
4785,2024-05-27,El Salvador,Santa Ana,Electronica,Telefono,2,4127.34,web
4786,2024-10-13,El Salvador,Santa Ana,Alimentos,Cafe,1,108.20,web
4787,2024-09-30,Costa Rica,San Jose,Ropa,Pantalon,3,255.44,web
4788,2024-10-01,Panama,Ciudad de Panama,Electronica,Tablet,5,2691.20,tienda
4789,2024-10-08,El Salvador,San Miguel,Electronica,Bocina,3,842.81,web
4790,2024-06-09,Mexico,Guadalajara,Electronica,Telefono,2,4130.40,tienda
4791,2024-10-16,Guatemala,Antigua Guatemala,Electronica,Tablet,1,2546.82,app
4792,2024-05-28,El Salvador,San Miguel,Alimentos,Chocolate,1,48.22,web
4793,2024-02-06,Guatemala,Escuintla,Electronica,Tablet,2,2606.74,web
4794,2024-01-14,Panama,Ciudad de Panama,Hogar,Cafetera,5,720.18,app
4795,2024-01-15,Guatemala,Antigua Guatemala,Hogar,Cafetera,1,662.85,app
4796,2024-01-18,Costa Rica,San Jose,Alimentos,Chocolate,1,41.18,app
4797,2024-06-12,Costa Rica,Alajuela,Alimentos,Chocolate,2,43.80,app
4798,2024-01-05,Costa Rica,Alajuela,Ropa,Camisa,2,190.72,tienda
4799,2024-06-08,Costa Rica,San Jose,Alimentos,Chocolate,1,49.84,tienda
4800,2024-12-25,Costa Rica,Alajuela,Ropa,Zapatos,1,591.28,app
4801,2024-08-06,Costa Rica,San Jose,Hogar,Lampara,3,226.85,web
4802,2024-05-04,Costa Rica,San Jose,Electronica,Tablet,1,2646.30,web
4803,2024-08-17,Panama,Ciudad de Panama,Alimentos,Chocolate,1,46.96,web
4804,2024-03-25,Panama,Ciudad de Panama,Alimentos,Miel,1,71.50,web
4805,2024-12-19,Costa Rica,Alajuela,Deportes,Bicicleta,1,4270.77,web
4806,2024-02-24,Panama,Ciudad de Panama,Ropa,Zapatos,1,484.54,web
4807,2024-03-08,Panama,Ciudad de Panama,Electronica,Bocina,2,880.08,web
4808,2024-01-26,Panama,Ciudad de Panama,Alimentos,Chocolate,2,47.50,app
4809,2024-05-31,Panama,Ciudad de Panama,Hogar,Lampara,2,232.07,app
4810,2024-12-10,Costa Rica,Alajuela,Alimentos,Miel,3,66.47,web
4811,2024-02-27,Panama,Ciudad de Panama,Hogar,Cafetera,3,641.34,app
4812,2024-07-31,El Salvador,Santa Ana,Electronica,Telefono,2,4484.85,tienda
4813,2024-04-20,El Salvador,San Miguel,Deportes,Balon,1,153.34,app
4814,2024-02-10,Panama,Ciudad de Panama,Hogar,Cafetera,3,702.13,tienda
4815,2024-04-13,Costa Rica,San Jose,Hogar,Cafetera,3,639.53,web
4816,2024-07-08,El Salvador,San Salvador,Ropa,Camisa,1,190.16,tienda
4817,2024-07-16,Panama,Ciudad de Panama,Deportes,Mancuernas,1,341.18,web
4818,2024-08-21,El Salvador,Santa Ana,Ropa,Zapatos,1,521.29,web
4819,2024-06-23,Panama,Ciudad de Panama,Alimentos,Cafe,3,87.48,web
4820,2024-08-06,Guatemala,Quetzaltenango,Hogar,Cafetera,3,649.77,web
4821,2024-09-13,Honduras,San Pedro Sula,Electronica,Tablet,1,2520.25,web
4822,2024-04-13,Mexico,Monterrey,Electronica,Tablet,1,3130.06,app
4823,2024-03-26,Panama,Ciudad de Panama,Alimentos,Miel,1,68.87,web
4824,2024-03-26,Costa Rica,Alajuela,Hogar,Cafetera,1,734.98,app
4825,2024-06-01,El Salvador,Santa Ana,Alimentos,Miel,1,79.14,web
4826,2024-02-04,Panama,Ciudad de Panama,Hogar,Licuadora,4,474.66,tienda
4827,2024-07-26,Costa Rica,San Jose,Electronica,Telefono,4,4783.74,web
4828,2024-02-22,Panama,Ciudad de Panama,Alimentos,Miel,3,68.08,app
4829,2024-04-20,El Salvador,Santa Ana,Hogar,Cafetera,1,594.26,app
4830,2024-02-28,Panama,Ciudad de Panama,Hogar,Lampara,1,214.04,web
4831,2024-08-20,El Salvador,San Miguel,Deportes,Balon,1,172.28,web
4832,2024-09-09,Panama,Ciudad de Panama,Hogar,Licuadora,2,483.77,app
4833,2024-10-04,Mexico,Guadalajara,Deportes,Mancuernas,1,306.59,web
4834,2024-04-12,Panama,Ciudad de Panama,Ropa,Zapatos,4,534.34,tienda
4835,2024-03-02,Costa Rica,Alajuela,Ropa,Pantalon,2,281.13,web
4836,2024-09-23,Guatemala,Quetzaltenango,Deportes,Mancuernas,1,364.64,web
4837,2024-06-26,El Salvador,Santa Ana,Hogar,Lampara,2,221.93,web
4838,2024-05-28,Mexico,Ciudad de Mexico,Ropa,Pantalon,1,242.38,web
4839,2024-05-24,Guatemala,Escuintla,Hogar,Lampara,1,224.81,web
4840,2024-10-13,Costa Rica,San Jose,Alimentos,Cafe,2,89.45,web
4841,2024-06-13,Panama,Ciudad de Panama,Ropa,Zapatos,2,586.53,web
4842,2024-04-09,El Salvador,San Miguel,Deportes,Mancuernas,2,362.36,web
4843,2024-10-05,Panama,Ciudad de Panama,Alimentos,Miel,1,68.62,web
4844,2024-01-28,Panama,Ciudad de Panama,Deportes,Balon,1,149.06,app
4845,2024-02-28,Panama,Ciudad de Panama,Hogar,Lampara,3,199.15,tienda
4846,2024-11-26,Costa Rica,San Jose,Deportes,Bicicleta,1,3609.49,tienda
4847,2024-04-06,Panama,Ciudad de Panama,Ropa,Zapatos,1,513.15,web
4848,2024-08-24,El Salvador,San Miguel,Electronica,Tablet,2,2838.82,web
4849,2024-10-01,Panama,Ciudad de Panama,Alimentos,Cafe,3,99.63,web
4850,2024-09-29,Guatemala,Ciudad de Guatemala,Deportes,Bicicleta,2,4325.78,web
4851,2024-08-06,El Salvador,Santa Ana,Hogar,Cafetera,2,644.41,tienda
4852,2024-07-21,Panama,Ciudad de Panama,Ropa,Camisa,5,190.85,web
4853,2024-12-23,Costa Rica,Alajuela,Electronica,Tablet,4,2554.22,web
4854,2024-06-07,El Salvador,San Salvador,Electronica,Audifonos,2,347.81,web
4855,2024-07-19,Costa Rica,San Jose,Ropa,Camisa,2,166.30,web
4856,2024-12-26,Panama,Ciudad de Panama,Electronica,Audifonos,1,371.89,web
4857,2024-11-11,Panama,Ciudad de Panama,Ropa,Pantalon,2,295.28,web
4858,2024-09-22,Panama,Ciudad de Panama,Hogar,Licuadora,1,474.02,web
4859,2024-03-05,Guatemala,Antigua Guatemala,Deportes,Balon,1,162.64,app
4860,2024-09-11,Costa Rica,Alajuela,Ropa,Camisa,1,194.58,web
4861,2024-11-09,Costa Rica,Alajuela,Hogar,Cafetera,1,587.70,app
4862,2024-07-25,Costa Rica,Alajuela,Ropa,Zapatos,2,524.31,tienda
4863,2024-12-30,El Salvador,Santa Ana,Electronica,Telefono,1,4610.86,web
4864,2024-10-14,Panama,Ciudad de Panama,Alimentos,Miel,1,66.13,web
4865,2024-12-03,Panama,Ciudad de Panama,Deportes,Bicicleta,1,4277.71,web
4866,2024-05-12,Honduras,Tegucigalpa,Ropa,Pantalon,2,234.86,tienda
4867,2024-03-11,Panama,Ciudad de Panama,Hogar,Cafetera,1,659.33,app
4868,2024-08-01,El Salvador,Santa Ana,Hogar,Cafetera,1,711.68,web
4869,2024-06-21,El Salvador,San Miguel,Deportes,Mancuernas,1,290.84,app
4870,2024-10-26,Costa Rica,Alajuela,Deportes,Bicicleta,1,4414.62,tienda
4871,2024-05-17,Mexico,Ciudad de Mexico,Electronica,Tablet,2,3178.67,web
4872,2024-08-30,El Salvador,San Salvador,Alimentos,Cafe,1,96.30,web
4873,2024-04-05,Panama,Ciudad de Panama,Hogar,Lampara,3,223.58,tienda
4874,2024-09-02,Costa Rica,San Jose,Deportes,Mancuernas,4,313.93,web
4875,2024-02-03,El Salvador,Santa Ana,Alimentos,Miel,3,71.71,tienda
4876,2024-02-06,Honduras,Tegucigalpa,Hogar,Cafetera,1,714.18,web
4877,2024-01-12,Panama,Ciudad de Panama,Electronica,Tablet,1,2637.10,web
4878,2024-07-14,El Salvador,Santa Ana,Deportes,Bicicleta,1,4241.83,app
4879,2024-03-18,Costa Rica,Alajuela,Alimentos,Miel,4,77.99,tienda
4880,2024-07-24,Panama,Ciudad de Panama,Alimentos,Chocolate,2,45.02,web
4881,2024-01-26,Panama,Ciudad de Panama,Deportes,Mancuernas,4,343.45,web
4882,2024-01-13,Honduras,Tegucigalpa,Electronica,Bocina,3,828.52,web
4883,2024-04-06,Mexico,Monterrey,Electronica,Bocina,5,1001.61,web
4884,2024-11-16,Panama,Ciudad de Panama,Ropa,Pantalon,2,238.94,web
4885,2024-02-29,El Salvador,Santa Ana,Deportes,Balon,4,156.37,web
4886,2024-12-05,El Salvador,Santa Ana,Electronica,Tablet,1,2869.79,web
4887,2024-12-04,Panama,Ciudad de Panama,Ropa,Pantalon,2,250.29,app
4888,2024-08-24,El Salvador,San Salvador,Alimentos,Miel,5,79.44,web
4889,2024-11-15,El Salvador,San Miguel,Hogar,Licuadora,1,455.59,app
4890,2024-08-22,Panama,Ciudad de Panama,Electronica,Telefono,3,4033.57,tienda
4891,2024-04-02,El Salvador,San Salvador,Hogar,Licuadora,3,509.49,app
4892,2024-03-02,Costa Rica,San Jose,Alimentos,Cafe,1,108.01,tienda
4893,2024-06-10,Guatemala,Quetzaltenango,Alimentos,Chocolate,1,41.90,tienda
4894,2024-01-18,El Salvador,San Miguel,Deportes,Balon,1,160.89,web
4895,2024-01-24,El Salvador,San Salvador,Electronica,Telefono,3,4180.82,app
4896,2024-04-07,Panama,Ciudad de Panama,Deportes,Balon,1,150.83,tienda
4897,2024-05-31,Panama,Ciudad de Panama,Ropa,Camisa,4,176.28,web
4898,2024-10-02,Panama,Ciudad de Panama,Hogar,Lampara,3,219.85,app
4899,2024-11-18,Panama,Ciudad de Panama,Deportes,Mancuernas,1,308.01,tienda
4900,2024-01-16,Panama,Ciudad de Panama,Hogar,Lampara,4,200.34,app
4901,2024-03-24,Guatemala,Escuintla,Ropa,Zapatos,2,494.04,tienda
4902,2024-02-20,Panama,Ciudad de Panama,Electronica,Telefono,1,4725.81,tienda
4903,2024-01-26,Guatemala,Ciudad de Guatemala,Deportes,Bicicleta,2,4277.09,app
4904,2024-07-21,El Salvador,Santa Ana,Electronica,Tablet,2,2925.38,web
4905,2024-12-22,Panama,Ciudad de Panama,Ropa,Zapatos,1,503.90,web
4906,2024-09-21,Costa Rica,San Jose,Alimentos,Chocolate,1,46.15,tienda
4907,2024-11-16,El Salvador,San Miguel,Ropa,Pantalon,1,275.92,app
4908,2024-03-03,Costa Rica,San Jose,Electronica,Telefono,1,4424.68,web
4909,2024-03-16,Panama,Ciudad de Panama,Deportes,Bicicleta,1,3541.98,web
4910,2024-05-21,Mexico,Monterrey,Ropa,Pantalon,1,271.71,app
4911,2024-10-01,Mexico,Ciudad de Mexico,Electronica,Telefono,3,4714.98,app
4912,2024-03-02,Panama,Ciudad de Panama,Hogar,Cafetera,5,637.12,app
4913,2024-03-01,Mexico,Monterrey,Alimentos,Cafe,1,102.03,web
4914,2024-05-22,Panama,Ciudad de Panama,Deportes,Balon,1,157.38,app
4915,2024-01-04,Panama,Ciudad de Panama,Electronica,Bocina,1,872.85,web
4916,2024-10-15,El Salvador,San Miguel,Ropa,Pantalon,1,290.95,tienda
4917,2024-01-21,Costa Rica,San Jose,Ropa,Pantalon,1,240.79,tienda
4918,2024-03-05,Costa Rica,San Jose,Deportes,Mancuernas,1,352.03,web
4919,2024-06-19,Panama,Ciudad de Panama,Electronica,Telefono,3,4760.39,tienda
4920,2024-09-06,Panama,Ciudad de Panama,Hogar,Licuadora,1,510.76,app
4921,2024-09-14,Costa Rica,San Jose,Electronica,Audifonos,2,325.06,tienda
4922,2024-04-02,Panama,Ciudad de Panama,Hogar,Lampara,1,231.26,web
4923,2024-03-02,El Salvador,San Salvador,Alimentos,Cafe,2,101.34,app
4924,2024-05-14,Costa Rica,San Jose,Electronica,Bocina,2,910.33,tienda
4925,2024-09-02,Costa Rica,Alajuela,Deportes,Mancuernas,2,295.76,web
4926,2024-06-30,Costa Rica,San Jose,Hogar,Lampara,4,219.79,web
4927,2024-11-30,El Salvador,San Miguel,Ropa,Camisa,2,176.00,web
4928,2024-01-21,Panama,Ciudad de Panama,Deportes,Balon,2,163.81,app
4929,2024-04-05,Mexico,Ciudad de Mexico,Deportes,Mancuernas,1,341.11,web
4930,2024-07-14,Honduras,Tegucigalpa,Ropa,Camisa,1,192.54,web
4931,2024-10-16,Costa Rica,Alajuela,Electronica,Tablet,1,2737.37,tienda
4932,2024-07-26,Costa Rica,Alajuela,Ropa,Camisa,2,165.95,web
4933,2024-08-14,Panama,Ciudad de Panama,Alimentos,Cafe,5,94.27,tienda
4934,2024-12-20,Guatemala,Escuintla,Deportes,Mancuernas,1,299.30,web
4935,2024-07-07,Costa Rica,Alajuela,Hogar,Cafetera,2,665.39,app
4936,2024-06-26,Mexico,Ciudad de Mexico,Alimentos,Cafe,1,90.46,app
4937,2024-06-17,Costa Rica,San Jose,Electronica,Telefono,1,4133.44,web
4938,2024-03-17,El Salvador,Santa Ana,Electronica,Bocina,4,828.12,tienda
4939,2024-06-10,El Salvador,San Miguel,Deportes,Bicicleta,2,4453.89,web
4940,2024-02-17,Costa Rica,San Jose,Ropa,Camisa,1,179.49,app
4941,2024-04-07,Costa Rica,San Jose,Alimentos,Cafe,5,95.01,web
4942,2024-05-24,Panama,Ciudad de Panama,Electronica,Bocina,1,827.38,web
4943,2024-12-28,Honduras,Tegucigalpa,Ropa,Pantalon,2,278.43,app
4944,2024-05-25,Panama,Ciudad de Panama,Ropa,Zapatos,1,511.99,web
4945,2024-01-11,El Salvador,Santa Ana,Electronica,Audifonos,1,380.35,web
4946,2024-07-06,Panama,Ciudad de Panama,Hogar,Licuadora,4,497.76,app
4947,2024-03-20,Panama,Ciudad de Panama,Ropa,Pantalon,2,251.86,app
4948,2024-12-31,Panama,Ciudad de Panama,Alimentos,Chocolate,2,47.58,app
4949,2024-08-15,Costa Rica,San Jose,Deportes,Mancuernas,1,338.87,web
4950,2024-11-23,Costa Rica,Alajuela,Electronica,Tablet,1,2805.90,app
4951,2024-03-17,Costa Rica,Alajuela,Electronica,Telefono,1,4475.56,web
4952,2024-02-16,Panama,Ciudad de Panama,Hogar,Licuadora,2,469.28,web
4953,2024-12-26,Costa Rica,Alajuela,Electronica,Bocina,1,843.23,tienda
4954,2024-04-08,Costa Rica,Alajuela,Alimentos,Cafe,1,97.28,app
4955,2024-02-27,Mexico,Guadalajara,Alimentos,Miel,1,73.49,app
4956,2024-07-19,El Salvador,San Salvador,Electronica,Bocina,1,957.30,app
4957,2024-07-22,El Salvador,San Salvador,Hogar,Lampara,4,195.55,tienda
4958,2024-07-30,Panama,Ciudad de Panama,Alimentos,Miel,1,67.12,tienda
4959,2024-09-13,Panama,Ciudad de Panama,Electronica,Tablet,2,2674.78,web
4960,2024-08-29,Costa Rica,San Jose,Deportes,Bicicleta,1,4437.78,web
4961,2024-04-13,Costa Rica,Alajuela,Alimentos,Cafe,3,88.78,app
4962,2024-10-26,Costa Rica,San Jose,Electronica,Bocina,3,903.06,web
4963,2024-11-18,El Salvador,San Salvador,Electronica,Bocina,1,940.76,app
4964,2024-03-11,Panama,Ciudad de Panama,Alimentos,Cafe,5,89.86,app
4965,2024-07-24,Costa Rica,San Jose,Electronica,Bocina,5,878.02,web
4966,2024-09-11,Panama,Ciudad de Panama,Deportes,Balon,1,144.74,tienda
4967,2024-05-29,Panama,Ciudad de Panama,Hogar,Cafetera,1,640.96,web
4968,2024-12-03,Panama,Ciudad de Panama,Electronica,Telefono,1,4377.89,app
4969,2024-07-03,Panama,Ciudad de Panama,Ropa,Camisa,1,192.97,web
4970,2024-10-03,Panama,Ciudad de Panama,Alimentos,Cafe,1,105.86,app
4971,2024-06-21,Costa Rica,San Jose,Deportes,Balon,2,156.85,web
4972,2024-02-23,Panama,Ciudad de Panama,Hogar,Cafetera,1,658.08,web
4973,2024-04-12,Mexico,Ciudad de Mexico,Electronica,Telefono,1,4340.27,web
4974,2024-07-19,Costa Rica,Alajuela,Electronica,Bocina,3,1012.92,app
4975,2024-06-16,Costa Rica,Alajuela,Ropa,Zapatos,1,492.17,web
4976,2024-06-14,Panama,Ciudad de Panama,Hogar,Lampara,1,218.12,web
4977,2024-04-01,Panama,Ciudad de Panama,Deportes,Bicicleta,4,4279.93,web
4978,2024-09-20,Costa Rica,Alajuela,Electronica,Telefono,1,4185.40,web
4979,2024-11-21,Guatemala,Ciudad de Guatemala,Alimentos,Chocolate,1,49.10,tienda
4980,2024-04-13,Costa Rica,Alajuela,Electronica,Bocina,3,908.91,web
4981,2024-06-19,Costa Rica,San Jose,Deportes,Balon,1,147.41,web
4982,2024-03-12,Costa Rica,Alajuela,Hogar,Licuadora,1,539.18,web
4983,2024-01-12,El Salvador,San Miguel,Alimentos,Cafe,3,107.74,app
4984,2024-03-22,Panama,Ciudad de Panama,Electronica,Bocina,1,893.29,web
4985,2024-02-12,Guatemala,Antigua Guatemala,Hogar,Lampara,1,204.58,web
4986,2024-06-17,Panama,Ciudad de Panama,Electronica,Audifonos,1,381.32,web
4987,2024-12-18,Costa Rica,San Jose,Hogar,Cafetera,1,588.51,app
4988,2024-07-31,Panama,Ciudad de Panama,Alimentos,Miel,2,72.25,web
4989,2024-05-24,El Salvador,San Salvador,Hogar,Lampara,2,227.90,app
4990,2024-09-30,El Salvador,San Salvador,Ropa,Camisa,1,205.28,web
4991,2024-03-16,Panama,Ciudad de Panama,Electronica,Bocina,2,849.87,app
4992,2024-08-21,Costa Rica,San Jose,Alimentos,Miel,3,64.21,app
4993,2024-09-15,Panama,Ciudad de Panama,Ropa,Zapatos,1,526.72,app
4994,2024-12-27,Panama,Ciudad de Panama,Ropa,Camisa,1,202.29,app
4995,2024-01-11,Panama,Ciudad de Panama,Deportes,Balon,4,166.54,app
4996,2024-10-07,El Salvador,Santa Ana,Ropa,Camisa,1,205.51,tienda
4997,2024-02-19,Panama,Ciudad de Panama,Alimentos,Cafe,1,107.25,app
4998,2024-10-23,El Salvador,San Salvador,Hogar,Licuadora,1,472.32,web
4999,2024-08-10,El Salvador,San Miguel,Deportes,Bicicleta,3,3981.76,web
5000,2024-04-11,El Salvador,San Miguel,Ropa,Zapatos,2,531.95,web
5001,2024-07-14,Panama,Ciudad de Panama,Deportes,Balon,1,138.83,web
5002,2024-02-04,Panama,Ciudad de Panama,Ropa,Pantalon,1,251.31,app
5003,2024-05-06,Panama,Ciudad de Panama,Deportes,Mancuernas,4,298.55,web
5004,2024-06-17,Panama,Ciudad de Panama,Electronica,Bocina,4,929.10,tienda
5005,2024-08-31,Costa Rica,Alajuela,Alimentos,Miel,1,74.48,tienda
5006,2024-05-31,Panama,Ciudad de Panama,Alimentos,Chocolate,3,40.87,app
5007,2024-06-10,Guatemala,Quetzaltenango,Alimentos,Cafe,1,100.08,app
5008,2024-09-01,Mexico,Monterrey,Alimentos,Miel,3,65.43,app
5009,2024-03-17,Mexico,Monterrey,Electronica,Telefono,1,4023.69,tienda
5010,2024-11-30,El Salvador,San Salvador,Alimentos,Cafe,1,107.28,app
5011,2024-11-02,El Salvador,San Miguel,Ropa,Camisa,2,170.81,app
5012,2024-02-03,Panama,Ciudad de Panama,Hogar,Licuadora,2,459.00,app
5013,2024-07-28,El Salvador,Santa Ana,Alimentos,Chocolate,2,47.26,app
5014,2024-02-14,Costa Rica,San Jose,Alimentos,Chocolate,1,44.72,app
5015,2024-07-19,Guatemala,Quetzaltenango,Alimentos,Miel,1,67.22,app
5016,2024-03-19,Panama,Ciudad de Panama,Ropa,Zapatos,4,588.53,web
5017,2024-10-04,El Salvador,San Miguel,Deportes,Mancuernas,1,295.72,web
5018,2024-01-23,Costa Rica,Alajuela,Hogar,Cafetera,3,598.94,web
5019,2024-01-26,El Salvador,San Miguel,Electronica,Telefono,1,4350.16,web
5020,2024-05-24,Costa Rica,San Jose,Hogar,Licuadora,1,458.88,web
5021,2024-04-14,El Salvador,San Salvador,Hogar,Lampara,1,223.83,web
5022,2024-12-10,Panama,Ciudad de Panama,Deportes,Balon,1,150.80,web
5023,2024-08-09,Mexico,Ciudad de Mexico,Hogar,Lampara,1,215.16,app
5024,2024-09-03,El Salvador,San Salvador,Alimentos,Miel,1,77.12,web
5025,2024-11-27,Panama,Ciudad de Panama,Hogar,Lampara,3,206.45,web
5026,2024-07-18,Panama,Ciudad de Panama,Ropa,Pantalon,4,258.08,app
5027,2024-06-10,Costa Rica,Alajuela,Hogar,Licuadora,1,451.36,app
5028,2024-12-30,El Salvador,San Salvador,Deportes,Bicicleta,1,3597.20,tienda
5029,2024-02-25,Costa Rica,San Jose,Alimentos,Cafe,2,86.02,app
5030,2024-07-29,Mexico,Guadalajara,Electronica,Audifonos,4,350.95,app
5031,2024-08-06,El Salvador,Santa Ana,Deportes,Mancuernas,1,339.16,web
5032,2024-05-11,Costa Rica,San Jose,Hogar,Lampara,1,222.19,web
5033,2024-08-20,Costa Rica,San Jose,Ropa,Pantalon,3,238.65,web
5034,2024-01-31,Guatemala,Ciudad de Guatemala,Alimentos,Miel,3,77.61,app
5035,2024-01-08,El Salvador,Santa Ana,Hogar,Lampara,1,205.35,tienda
5036,2024-07-23,Panama,Ciudad de Panama,Alimentos,Cafe,1,92.76,app
5037,2024-10-17,Panama,Ciudad de Panama,Electronica,Bocina,1,986.36,web
5038,2024-01-31,Honduras,San Pedro Sula,Hogar,Cafetera,3,681.35,tienda
5039,2024-12-09,Panama,Ciudad de Panama,Hogar,Lampara,2,201.97,tienda
5040,2024-07-12,Costa Rica,San Jose,Deportes,Mancuernas,2,303.49,web
5041,2024-10-16,Panama,Ciudad de Panama,Alimentos,Chocolate,2,44.10,app
5042,2024-08-01,Costa Rica,Alajuela,Electronica,Audifonos,2,356.84,web
5043,2024-12-22,Panama,Ciudad de Panama,Hogar,Licuadora,5,450.62,app
5044,2024-04-18,El Salvador,San Miguel,Electronica,Bocina,1,855.60,app
5045,2024-02-06,Mexico,Monterrey,Hogar,Cafetera,1,617.46,app
5046,2024-08-01,Costa Rica,Alajuela,Hogar,Lampara,3,206.21,app
5047,2024-09-01,Mexico,Guadalajara,Alimentos,Miel,1,78.00,tienda
5048,2024-01-05,El Salvador,San Miguel,Electronica,Tablet,3,3143.71,web
5049,2024-01-08,Panama,Ciudad de Panama,Electronica,Bocina,1,818.58,web
