id_venta,fecha,pais,ciudad,categoria,producto,cantidad,precio_unitario,canal
23752,2024-12-03,Costa Rica,Alajuela,Alimentos,Chocolate,1,44.50,app
23753,2024-08-01,Mexico,Ciudad de Mexico,Alimentos,Cafe,2,94.37,tienda
23754,2024-03-03,El Salvador,San Salvador,Alimentos,Cafe,4,87.46,app
23755,2024-04-01,Honduras,Tegucigalpa,Ropa,Zapatos,2,476.44,app
23756,2024-05-12,Costa Rica,Alajuela,Electronica,Bocina,1,831.89,web
23757,2024-11-06,El Salvador,San Miguel,Deportes,Balon,1,149.15,web
23758,2024-05-19,Costa Rica,San Jose,Hogar,Cafetera,1,666.99,tienda
23759,2024-05-29,Costa Rica,San Jose,Electronica,Tablet,1,3081.28,tienda
23760,2024-01-09,Mexico,Ciudad de Mexico,Hogar,Licuadora,4,504.38,tienda
23761,2024-11-01,Costa Rica,San Jose,Electronica,Bocina,5,861.49,app
23762,2024-03-17,Honduras,Tegucigalpa,Alimentos,Chocolate,1,45.71,app
23763,2024-10-25,Guatemala,Escuintla,Deportes,Bicicleta,3,3521.04,app
23764,2024-02-02,Honduras,Tegucigalpa,Alimentos,Miel,2,67.96,tienda
23765,2024-03-04,Panama,Ciudad de Panama,Alimentos,Miel,2,78.54,app
23766,2024-01-28,Honduras,San Pedro Sula,Deportes,Mancuernas,1,290.29,app
23767,2024-02-27,Costa Rica,San Jose,Ropa,Zapatos,1,573.78,app
23768,2024-02-12,Mexico,Guadalajara,Alimentos,Miel,2,71.46,tienda
23769,2024-06-30,Costa Rica,San Jose,Deportes,Bicicleta,3,3595.73,tienda
23770,2024-01-15,Honduras,Tegucigalpa,Hogar,Lampara,4,219.16,web
23771,2024-07-26,Guatemala,Ciudad de Guatemala,Electronica,Telefono,5,4621.68,tienda
23772,2024-03-19,Guatemala,Ciudad de Guatemala,Deportes,Balon,1,162.37,app
23773,2024-11-02,Guatemala,Quetzaltenango,Deportes,Balon,3,149.64,web
23774,2024-09-24,Honduras,San Pedro Sula,Alimentos,Chocolate,2,45.34,tienda
23775,2024-04-30,Mexico,Monterrey,Hogar,Licuadora,1,477.95,tienda
23776,2024-05-01,Guatemala,Antigua Guatemala,Electronica,Telefono,1,4801.52,tienda
23777,2024-06-18,Mexico,Monterrey,Ropa,Pantalon,3,250.51,tienda
23778,2024-10-20,Costa Rica,Alajuela,Hogar,Licuadora,1,503.17,tienda
23779,2024-11-28,Guatemala,Ciudad de Guatemala,Alimentos,Chocolate,1,51.60,app
23780,2024-09-04,Honduras,San Pedro Sula,Hogar,Lampara,2,214.25,app
23781,2024-05-09,Guatemala,Ciudad de Guatemala,Deportes,Mancuernas,3,340.16,app
23782,2024-03-21,Mexico,Ciudad de Mexico,Electronica,Tablet,1,2885.69,app
23783,2024-09-07,Costa Rica,Alajuela,Ropa,Pantalon,1,278.23,app
23784,2024-07-30,Honduras,Tegucigalpa,Alimentos,Cafe,2,95.64,app
23785,2024-03-26,Guatemala,Antigua Guatemala,Electronica,Audifonos,1,341.59,web
23786,2024-08-17,Mexico,Ciudad de Mexico,Electronica,Bocina,1,1021.05,app
23787,2024-04-12,Guatemala,Quetzaltenango,Ropa,Pantalon,2,268.38,web
23788,2024-08-16,Costa Rica,Alajuela,Electronica,Telefono,3,3840.46,web
23789,2024-05-13,Guatemala,Escuintla,Alimentos,Miel,2,66.47,app
23790,2024-06-14,Mexico,Monterrey,Hogar,Licuadora,1,473.37,tienda
23791,2024-05-17,Guatemala,Antigua Guatemala,Deportes,Bicicleta,3,3742.63,tienda
23792,2024-07-08,Panama,Ciudad de Panama,Electronica,Audifonos,2,349.62,app
23793,2024-11-22,El Salvador,San Salvador,Deportes,Balon,1,162.04,app
23794,2024-08-15,El Salvador,San Salvador,Alimentos,Chocolate,1,43.03,web
23795,2024-06-30,Guatemala,Antigua Guatemala,Hogar,Lampara,2,196.66,app
23796,2024-10-04,El Salvador,Santa Ana,Deportes,Mancuernas,2,348.54,app
23797,2024-06-11,El Salvador,San Salvador,Hogar,Cafetera,2,596.80,app
23798,2024-03-05,Costa Rica,Alajuela,Hogar,Cafetera,1,659.85,web
23799,2024-07-11,Guatemala,Escuintla,Deportes,Balon,2,150.89,web
23800,2024-02-19,Costa Rica,San Jose,Ropa,Camisa,1,183.96,app
23801,2024-01-17,Honduras,San Pedro Sula,Alimentos,Cafe,1,105.76,tienda
23802,2024-12-04,Guatemala,Quetzaltenango,Hogar,Licuadora,3,531.18,app
23803,2024-06-28,Guatemala,Quetzaltenango,Deportes,Bicicleta,1,4252.53,tienda
23804,2024-03-14,Guatemala,Quetzaltenango,Hogar,Cafetera,4,592.85,web
23805,2024-03-08,Guatemala,Escuintla,Deportes,Balon,2,144.60,app
23806,2024-04-14,Guatemala,Quetzaltenango,Ropa,Zapatos,1,560.92,web
23807,2024-09-21,Honduras,Tegucigalpa,Deportes,Mancuernas,1,314.11,app
23808,2024-04-13,Guatemala,Quetzaltenango,Deportes,Bicicleta,3,4322.74,app
23809,2024-01-14,Honduras,Tegucigalpa,Hogar,Lampara,2,215.51,tienda
23810,2024-08-08,Costa Rica,Alajuela,Deportes,Balon,2,141.95,tienda
23811,2024-07-05,Guatemala,Ciudad de Guatemala,Ropa,Camisa,2,182.24,app
23812,2024-10-07,Guatemala,Ciudad de Guatemala,Ropa,Pantalon,1,265.26,web
23813,2024-02-24,Costa Rica,San Jose,Alimentos,Chocolate,1,40.65,web
23814,2024-03-19,Mexico,Guadalajara,Ropa,Pantalon,3,241.05,tienda
23815,2024-02-15,Costa Rica,San Jose,Ropa,Camisa,1,163.85,app
23816,2024-05-05,Guatemala,Quetzaltenango,Alimentos,Chocolate,1,42.17,tienda
23817,2024-09-08,Honduras,Tegucigalpa,Alimentos,Cafe,1,103.72,app
23818,2024-09-09,Costa Rica,San Jose,Alimentos,Miel,1,71.80,app
23819,2024-07-12,Honduras,San Pedro Sula,Ropa,Camisa,5,184.02,tienda
23820,2024-10-05,Costa Rica,San Jose,Alimentos,Miel,3,78.30,web
23821,2024-07-04,Mexico,Monterrey,Alimentos,Chocolate,1,46.56,tienda
23822,2024-05-23,Guatemala,Ciudad de Guatemala,Hogar,Cafetera,3,595.44,app
23823,2024-03-15,Honduras,San Pedro Sula,Deportes,Mancuernas,1,323.66,app
23824,2024-03-19,El Salvador,Santa Ana,Hogar,Licuadora,1,527.31,tienda
23825,2024-05-22,Mexico,Monterrey,Electronica,Telefono,2,4821.59,app
23826,2024-02-23,Mexico,Ciudad de Mexico,Hogar,Cafetera,2,663.62,app
23827,2024-01-24,Guatemala,Escuintla,Alimentos,Miel,1,68.74,app
23828,2024-10-14,Mexico,Monterrey,Ropa,Camisa,1,201.34,web
23829,2024-12-19,Costa Rica,Alajuela,Ropa,Zapatos,2,560.48,tienda
23830,2024-04-03,Guatemala,Escuintla,Hogar,Licuadora,1,461.32,app
23831,2024-07-11,Mexico,Ciudad de Mexico,Ropa,Camisa,1,169.62,web
23832,2024-12-26,Honduras,San Pedro Sula,Electronica,Audifonos,3,349.46,app
23833,2024-04-03,El Salvador,San Miguel,Hogar,Cafetera,1,715.50,tienda
23834,2024-11-28,Panama,Ciudad de Panama,Ropa,Camisa,2,172.18,tienda
23835,2024-06-07,Honduras,Tegucigalpa,Electronica,Telefono,3,4817.76,app
23836,2024-02-26,Honduras,San Pedro Sula,Electronica,Audifonos,2,323.87,tienda
23837,2024-07-05,Panama,Ciudad de Panama,Deportes,Balon,4,161.48,web
23838,2024-08-27,Honduras,San Pedro Sula,Deportes,Balon,1,144.47,app
23839,2024-11-23,Costa Rica,San Jose,Electronica,Bocina,2,920.08,tienda
23840,2024-03-31,Guatemala,Ciudad de Guatemala,Ropa,Pantalon,2,240.17,web
23841,2024-09-25,Honduras,Tegucigalpa,Deportes,Balon,2,136.11,tienda
23842,2024-12-31,Mexico,Guadalajara,Ropa,Zapatos,1,549.50,tienda
23843,2024-09-24,Costa Rica,Alajuela,Alimentos,Cafe,2,107.73,web
23844,2024-12-04,Guatemala,Escuintla,Deportes,Balon,1,149.54,app
23845,2024-10-30,Mexico,Ciudad de Mexico,Ropa,Zapatos,1,503.59,app
23846,2024-01-26,Honduras,San Pedro Sula,Alimentos,Cafe,2,104.04,app
23847,2024-01-13,Mexico,Ciudad de Mexico,Ropa,Pantalon,1,243.88,tienda
23848,2024-09-06,Guatemala,Quetzaltenango,Ropa,Zapatos,1,590.58,web
23849,2024-09-21,Mexico,Ciudad de Mexico,Alimentos,Chocolate,1,44.89,tienda
23850,2024-01-07,Mexico,Ciudad de Mexico,Electronica,Telefono,2,4587.33,tienda
23851,2024-06-25,Panama,Ciudad de Panama,Deportes,Bicicleta,2,3693.08,web
23852,2024-02-05,Costa Rica,Alajuela,Deportes,Bicicleta,2,4337.58,web
23853,2024-09-08,El Salvador,Santa Ana,Hogar,Lampara,1,239.41,app
23854,2024-05-26,Costa Rica,San Jose,Alimentos,Chocolate,2,47.92,tienda
23855,2024-11-23,Honduras,San Pedro Sula,Electronica,Bocina,2,841.28,web
23856,2024-07-04,Panama,Ciudad de Panama,Deportes,Balon,4,136.32,app
23857,2024-08-08,Guatemala,Antigua Guatemala,Ropa,Pantalon,1,281.84,tienda
23858,2024-01-28,Guatemala,Ciudad de Guatemala,Electronica,Bocina,2,816.11,web
23859,2024-08-01,Guatemala,Antigua Guatemala,Alimentos,Cafe,1,89.20,app
23860,2024-04-06,Costa Rica,San Jose,Deportes,Balon,4,141.20,app
23861,2024-04-10,Mexico,Ciudad de Mexico,Ropa,Camisa,2,176.36,tienda
23862,2024-01-18,Honduras,Tegucigalpa,Electronica,Telefono,1,4179.11,app
23863,2024-04-19,Costa Rica,Alajuela,Deportes,Balon,1,154.31,tienda
23864,2024-03-10,Honduras,San Pedro Sula,Hogar,Licuadora,2,524.35,tienda
23865,2024-08-29,Honduras,Tegucigalpa,Ropa,Zapatos,1,472.24,app
23866,2024-02-18,Honduras,San Pedro Sula,Ropa,Zapatos,2,575.84,app
23867,2024-11-02,Honduras,Tegucigalpa,Hogar,Licuadora,2,540.87,app
23868,2024-08-01,Guatemala,Quetzaltenango,Alimentos,Chocolate,1,43.89,app
23869,2024-01-10,Mexico,Guadalajara,Alimentos,Cafe,3,95.19,tienda
23870,2024-03-20,Costa Rica,San Jose,Deportes,Bicicleta,3,4415.25,web
23871,2024-10-30,El Salvador,San Miguel,Electronica,Telefono,1,4036.31,app
23872,2024-09-09,Honduras,San Pedro Sula,Alimentos,Chocolate,1,51.24,tienda
23873,2024-03-12,Mexico,Guadalajara,Hogar,Lampara,3,227.39,app
23874,2024-10-08,Costa Rica,Alajuela,Ropa,Zapatos,1,505.96,app
23875,2024-09-03,El Salvador,San Miguel,Deportes,Bicicleta,1,4198.55,app
23876,2024-03-14,Mexico,Guadalajara,Deportes,Balon,1,164.99,app
23877,2024-07-04,Mexico,Monterrey,Ropa,Zapatos,2,591.65,app
23878,2024-09-18,Mexico,Monterrey,Electronica,Telefono,1,4191.84,app
23879,2024-04-25,Guatemala,Ciudad de Guatemala,Ropa,Camisa,1,188.33,app
23880,2024-11-18,Mexico,Monterrey,Hogar,Cafetera,1,609.23,app
23881,2024-11-25,Guatemala,Antigua Guatemala,Deportes,Mancuernas,2,334.17,tienda
23882,2024-05-16,Honduras,San Pedro Sula,Alimentos,Miel,1,66.73,app
23883,2024-02-17,Guatemala,Quetzaltenango,Hogar,Licuadora,1,464.49,app
23884,2024-02-27,Honduras,Tegucigalpa,Electronica,Audifonos,2,345.52,tienda
23885,2024-07-06,Honduras,San Pedro Sula,Alimentos,Chocolate,1,41.20,web
23886,2024-04-04,Honduras,Tegucigalpa,Ropa,Zapatos,1,569.64,web
23887,2024-07-01,Guatemala,Antigua Guatemala,Deportes,Bicicleta,2,3996.03,tienda
23888,2024-11-19,Guatemala,Escuintla,Ropa,Pantalon,1,285.36,tienda
23889,2024-11-17,Mexico,Guadalajara,Hogar,Lampara,2,229.19,tienda
23890,2024-06-29,Costa Rica,Alajuela,Electronica,Tablet,2,2696.88,app
23891,2024-06-12,Costa Rica,San Jose,Alimentos,Cafe,1,97.33,app
23892,2024-10-21,Costa Rica,Alajuela,Hogar,Licuadora,2,546.29,app
23893,2024-11-29,Honduras,Tegucigalpa,Deportes,Mancuernas,1,329.12,app
23894,2024-12-07,Honduras,Tegucigalpa,Electronica,Tablet,1,2958.30,app
23895,2024-05-01,Honduras,Tegucigalpa,Electronica,Audifonos,1,330.47,tienda
23896,2024-03-20,El Salvador,San Salvador,Ropa,Pantalon,1,265.50,app
23897,2024-06-28,Costa Rica,Alajuela,Alimentos,Miel,3,74.31,tienda
23898,2024-07-28,Mexico,Ciudad de Mexico,Electronica,Tablet,2,2917.21,tienda
23899,2024-10-31,Guatemala,Antigua Guatemala,Ropa,Camisa,2,187.62,tienda
23900,2024-11-04,Honduras,San Pedro Sula,Alimentos,Miel,3,63.58,tienda
23901,2024-09-19,Honduras,Tegucigalpa,Alimentos,Cafe,1,101.07,app
23902,2024-12-04,El Salvador,San Salvador,Hogar,Lampara,4,196.73,app
23903,2024-06-01,Guatemala,Ciudad de Guatemala,Electronica,Bocina,1,870.73,tienda
23904,2024-09-20,Honduras,San Pedro Sula,Electronica,Bocina,2,931.61,app
23905,2024-12-16,Panama,Ciudad de Panama,Deportes,Balon,2,152.63,web
23906,2024-09-29,Honduras,San Pedro Sula,Deportes,Mancuernas,2,361.59,app
23907,2024-11-03,Guatemala,Quetzaltenango,Hogar,Lampara,1,229.84,app
23908,2024-12-01,Mexico,Ciudad de Mexico,Deportes,Bicicleta,2,4269.62,app
23909,2024-01-27,Costa Rica,San Jose,Alimentos,Miel,3,73.11,app
23910,2024-08-22,El Salvador,San Miguel,Electronica,Telefono,1,4313.89,web
23911,2024-04-11,Honduras,Tegucigalpa,Alimentos,Cafe,1,105.05,tienda
23912,2024-03-17,Honduras,Tegucigalpa,Alimentos,Chocolate,4,50.90,app
23913,2024-12-18,Honduras,San Pedro Sula,Deportes,Bicicleta,2,4148.26,app
23914,2024-01-14,Mexico,Guadalajara,Hogar,Lampara,3,221.86,app
23915,2024-07-03,Honduras,San Pedro Sula,Alimentos,Cafe,4,91.05,app
23916,2024-04-09,Guatemala,Ciudad de Guatemala,Deportes,Bicicleta,3,3745.01,tienda
23917,2024-01-08,El Salvador,San Salvador,Electronica,Audifonos,1,327.20,web
23918,2024-01-18,Honduras,San Pedro Sula,Alimentos,Miel,1,75.16,web
23919,2024-10-16,Honduras,San Pedro Sula,Deportes,Mancuernas,4,298.11,app
23920,2024-05-06,El Salvador,San Salvador,Alimentos,Miel,2,68.32,app
23921,2024-01-02,Costa Rica,San Jose,Hogar,Lampara,1,202.23,app
23922,2024-08-03,Mexico,Ciudad de Mexico,Ropa,Zapatos,2,469.24,app
23923,2024-07-23,Honduras,San Pedro Sula,Hogar,Licuadora,3,446.95,app
23924,2024-07-01,Honduras,Tegucigalpa,Deportes,Bicicleta,3,3694.70,web
23925,2024-11-02,Mexico,Monterrey,Alimentos,Cafe,1,109.24,tienda
23926,2024-07-13,Costa Rica,Alajuela,Alimentos,Cafe,4,104.49,app
23927,2024-10-24,El Salvador,San Miguel,Electronica,Telefono,2,4664.34,web
23928,2024-01-06,Honduras,Tegucigalpa,Ropa,Zapatos,4,591.06,app
23929,2024-08-28,Guatemala,Ciudad de Guatemala,Electronica,Audifonos,5,387.68,web
23930,2024-06-28,Costa Rica,Alajuela,Hogar,Lampara,1,194.74,app
23931,2024-04-30,Panama,Ciudad de Panama,Deportes,Balon,3,154.63,web
23932,2024-08-06,Costa Rica,Alajuela,Ropa,Camisa,3,170.81,tienda
23933,2024-08-14,Costa Rica,San Jose,Alimentos,Chocolate,2,44.58,web
23934,2024-07-11,Costa Rica,San Jose,Deportes,Mancuernas,1,304.65,app
23935,2024-12-08,Guatemala,Escuintla,Alimentos,Cafe,3,94.28,tienda
23936,2024-05-11,Mexico,Ciudad de Mexico,Deportes,Mancuernas,4,304.63,app
23937,2024-08-01,Honduras,Tegucigalpa,Ropa,Zapatos,1,497.37,tienda
23938,2024-07-22,El Salvador,San Salvador,Deportes,Mancuernas,2,355.47,app
23939,2024-12-29,Honduras,Tegucigalpa,Electronica,Audifonos,3,319.43,tienda
23940,2024-06-30,Panama,Ciudad de Panama,Hogar,Cafetera,1,706.59,tienda
23941,2024-09-29,Costa Rica,San Jose,Deportes,Balon,1,165.34,tienda
23942,2024-02-09,Honduras,Tegucigalpa,Electronica,Telefono,4,4347.82,tienda
23943,2024-01-14,Costa Rica,San Jose,Ropa,Pantalon,4,274.65,tienda
23944,2024-02-16,Costa Rica,Alajuela,Hogar,Cafetera,1,652.36,app
23945,2024-06-30,Honduras,Tegucigalpa,Electronica,Tablet,4,3061.87,tienda
23946,2024-12-16,El Salvador,San Miguel,Electronica,Audifonos,1,385.77,tienda
23947,2024-06-28,Honduras,San Pedro Sula,Alimentos,Cafe,2,101.05,web
23948,2024-10-07,Costa Rica,San Jose,Ropa,Camisa,2,188.85,app
23949,2024-04-07,El Salvador,San Salvador,Electronica,Telefono,1,4632.44,web
23950,2024-11-06,Honduras,San Pedro Sula,Alimentos,Cafe,3,103.97,app
23951,2024-09-04,Honduras,San Pedro Sula,Electronica,Tablet,1,2587.54,app
23952,2024-10-14,Mexico,Monterrey,Electronica,Audifonos,2,390.32,app
23953,2024-09-11,El Salvador,San Salvador,Hogar,Licuadora,1,455.07,tienda
23954,2024-01-07,Mexico,Guadalajara,Ropa,Zapatos,1,564.22,app
23955,2024-07-16,Guatemala,Antigua Guatemala,Hogar,Cafetera,1,647.71,app
23956,2024-12-21,Panama,Ciudad de Panama,Ropa,Pantalon,2,290.46,tienda
23957,2024-11-13,Mexico,Guadalajara,Alimentos,Miel,1,79.68,tienda
23958,2024-02-02,Guatemala,Antigua Guatemala,Hogar,Lampara,3,237.16,app
23959,2024-01-11,Honduras,Tegucigalpa,Ropa,Zapatos,1,493.08,tienda
23960,2024-04-05,Honduras,San Pedro Sula,Electronica,Bocina,2,970.10,app
23961,2024-05-09,Guatemala,Antigua Guatemala,Deportes,Mancuernas,3,303.49,web
23962,2024-06-16,El Salvador,San Salvador,Electronica,Bocina,2,1031.92,tienda
23963,2024-06-05,Guatemala,Antigua Guatemala,Electronica,Telefono,4,4218.95,web
23964,2024-07-12,Mexico,Monterrey,Hogar,Lampara,5,209.48,web
23965,2024-02-14,Costa Rica,San Jose,Ropa,Zapatos,2,517.18,app
23966,2024-09-05,Costa Rica,San Jose,Hogar,Lampara,4,234.52,app
23967,2024-04-28,Honduras,Tegucigalpa,Hogar,Cafetera,1,633.74,app
23968,2024-05-21,Honduras,San Pedro Sula,Deportes,Bicicleta,1,3849.43,web
23969,2024-05-30,Mexico,Guadalajara,Electronica,Telefono,1,4202.33,tienda
23970,2024-03-28,Mexico,Monterrey,Alimentos,Cafe,3,89.17,tienda
23971,2024-12-20,El Salvador,San Miguel,Deportes,Mancuernas,2,348.86,app
23972,2024-05-06,Honduras,San Pedro Sula,Ropa,Zapatos,1,587.01,app
23973,2024-03-13,Mexico,Ciudad de Mexico,Ropa,Zapatos,2,499.69,tienda
23974,2024-08-01,Costa Rica,San Jose,Electronica,Telefono,1,4730.05,tienda
23975,2024-06-22,Costa Rica,Alajuela,Electronica,Tablet,3,2951.16,web
23976,2024-08-31,Honduras,San Pedro Sula,Ropa,Pantalon,4,238.54,web
23977,2024-03-20,Honduras,San Pedro Sula,Deportes,Balon,1,152.54,tienda
23978,2024-01-25,Costa Rica,San Jose,Alimentos,Miel,1,70.60,web
23979,2024-01-31,Mexico,Monterrey,Alimentos,Cafe,3,102.31,app
23980,2024-02-28,Guatemala,Quetzaltenango,Alimentos,Chocolate,2,44.15,app
23981,2024-10-29,Honduras,San Pedro Sula,Hogar,Lampara,1,229.16,tienda
23982,2024-07-13,Honduras,San Pedro Sula,Deportes,Balon,1,152.83,tienda
23983,2024-10-17,Honduras,San Pedro Sula,Ropa,Camisa,1,171.19,tienda
23984,2024-03-14,Mexico,Guadalajara,Hogar,Cafetera,1,651.57,app
23985,2024-05-03,El Salvador,San Salvador,Alimentos,Cafe,1,103.76,tienda
23986,2024-04-24,Costa Rica,San Jose,Alimentos,Miel,1,78.41,app
23987,2024-04-24,Guatemala,Escuintla,Alimentos,Cafe,5,99.76,tienda
23988,2024-03-08,Honduras,San Pedro Sula,Electronica,Telefono,2,3991.92,tienda
23989,2024-09-14,El Salvador,San Salvador,Ropa,Zapatos,3,504.44,app
23990,2024-03-03,Honduras,Tegucigalpa,Ropa,Zapatos,1,518.31,app
23991,2024-06-16,Costa Rica,San Jose,Alimentos,Cafe,1,100.83,web
23992,2024-09-10,Honduras,San Pedro Sula,Alimentos,Cafe,1,91.40,web
23993,2024-01-20,Mexico,Guadalajara,Ropa,Pantalon,2,262.69,app
23994,2024-03-12,Guatemala,Quetzaltenango,Electronica,Telefono,3,3896.31,tienda
23995,2024-10-24,Guatemala,Escuintla,Deportes,Balon,1,138.83,tienda
23996,2024-12-18,Guatemala,Antigua Guatemala,Ropa,Zapatos,1,470.22,tienda
23997,2024-02-12,Mexico,Monterrey,Ropa,Camisa,2,162.85,web
23998,2024-06-16,Mexico,Ciudad de Mexico,Electronica,Audifonos,2,361.07,app
23999,2024-12-05,Mexico,Ciudad de Mexico,Alimentos,Chocolate,2,41.48,app
24000,2024-08-20,Honduras,Tegucigalpa,Electronica,Tablet,2,2749.90,tienda
24001,2024-09-26,Guatemala,Antigua Guatemala,Hogar,Licuadora,1,492.22,tienda
24002,2024-09-06,Costa Rica,San Jose,Deportes,Balon,1,142.62,app
24003,2024-12-24,Honduras,San Pedro Sula,Electronica,Telefono,4,4030.46,tienda
24004,2024-09-26,Mexico,Monterrey,Deportes,Balon,1,169.20,app
24005,2024-01-16,Mexico,Ciudad de Mexico,Electronica,Telefono,4,4017.96,app
24006,2024-03-24,Honduras,San Pedro Sula,Deportes,Bicicleta,2,4291.10,tienda
24007,2024-04-01,Mexico,Monterrey,Alimentos,Cafe,4,103.72,web
24008,2024-06-01,Honduras,San Pedro Sula,Deportes,Bicicleta,1,4321.25,tienda
24009,2024-05-20,Costa Rica,Alajuela,Ropa,Zapatos,1,497.77,app
24010,2024-10-23,Guatemala,Ciudad de Guatemala,Ropa,Zapatos,1,589.66,web
24011,2024-06-01,Mexico,Monterrey,Ropa,Pantalon,2,272.15,tienda
24012,2024-10-23,El Salvador,San Miguel,Electronica,Audifonos,3,385.95,app
24013,2024-07-04,Honduras,San Pedro Sula,Alimentos,Chocolate,1,50.63,app
24014,2024-05-08,Honduras,San Pedro Sula,Alimentos,Chocolate,2,51.62,web
24015,2024-12-12,Costa Rica,Alajuela,Deportes,Mancuernas,1,341.59,tienda
24016,2024-02-06,Mexico,Ciudad de Mexico,Deportes,Mancuernas,3,298.05,tienda
24017,2024-12-20,Honduras,San Pedro Sula,Alimentos,Cafe,4,88.20,tienda
24018,2024-05-28,Honduras,San Pedro Sula,Alimentos,Cafe,1,93.18,tienda
24019,2024-01-16,Costa Rica,Alajuela,Deportes,Mancuernas,1,336.60,web
24020,2024-11-07,Costa Rica,Alajuela,Electronica,Tablet,5,2738.93,web
24021,2024-01-12,Guatemala,Ciudad de Guatemala,Ropa,Zapatos,1,590.37,web
24022,2024-04-29,Guatemala,Antigua Guatemala,Electronica,Tablet,2,3151.48,tienda
24023,2024-02-16,Guatemala,Antigua Guatemala,Deportes,Balon,1,165.82,app
24024,2024-03-21,Costa Rica,Alajuela,Alimentos,Cafe,1,102.49,web
24025,2024-09-14,Costa Rica,Alajuela,Deportes,Balon,1,161.42,app
24026,2024-05-01,Panama,Ciudad de Panama,Hogar,Lampara,4,207.27,tienda
24027,2024-12-01,Honduras,San Pedro Sula,Hogar,Cafetera,1,694.56,app
24028,2024-11-19,El Salvador,San Miguel,Hogar,Licuadora,2,518.42,tienda
24029,2024-07-05,Costa Rica,Alajuela,Deportes,Mancuernas,1,311.79,app
24030,2024-06-10,Honduras,Tegucigalpa,Electronica,Bocina,2,945.94,app
24031,2024-05-20,Guatemala,Quetzaltenango,Ropa,Pantalon,4,237.64,tienda
24032,2024-02-17,El Salvador,San Salvador,Deportes,Mancuernas,3,312.87,app
24033,2024-04-21,Costa Rica,Alajuela,Alimentos,Cafe,1,94.68,tienda
24034,2024-01-02,Honduras,Tegucigalpa,Electronica,Telefono,2,4226.43,web
24035,2024-02-13,Honduras,Tegucigalpa,Ropa,Pantalon,2,284.92,tienda
24036,2024-06-18,Honduras,Tegucigalpa,Ropa,Camisa,2,164.88,app
24037,2024-01-04,Costa Rica,San Jose,Deportes,Bicicleta,1,4324.51,app
24038,2024-04-20,Honduras,San Pedro Sula,Ropa,Camisa,1,181.62,tienda
24039,2024-04-06,Mexico,Guadalajara,Hogar,Cafetera,2,604.05,tienda
24040,2024-01-10,Honduras,San Pedro Sula,Deportes,Balon,2,169.19,tienda
24041,2024-07-24,Mexico,Monterrey,Ropa,Pantalon,2,234.93,web
24042,2024-05-12,El Salvador,San Salvador,Hogar,Licuadora,1,520.99,tienda
24043,2024-05-26,Guatemala,Escuintla,Alimentos,Cafe,5,96.58,app
24044,2024-12-03,Guatemala,Escuintla,Ropa,Pantalon,4,253.05,tienda
24045,2024-06-17,Mexico,Ciudad de Mexico,Hogar,Lampara,1,222.30,tienda
24046,2024-07-27,Mexico,Ciudad de Mexico,Ropa,Camisa,3,177.90,app
24047,2024-12-21,El Salvador,San Salvador,Electronica,Bocina,1,1027.08,tienda
24048,2024-03-25,Guatemala,Antigua Guatemala,Ropa,Camisa,2,171.79,app
24049,2024-09-03,Honduras,San Pedro Sula,Ropa,Camisa,1,176.06,tienda
24050,2024-02-21,Honduras,Tegucigalpa,Electronica,Tablet,2,2554.55,app
24051,2024-06-06,Honduras,San Pedro Sula,Alimentos,Cafe,2,101.83,web
24052,2024-09-22,Guatemala,Quetzaltenango,Deportes,Bicicleta,1,3624.74,web
24053,2024-09-06,Costa Rica,Alajuela,Deportes,Bicicleta,1,4177.73,app
24054,2024-12-11,Costa Rica,San Jose,Ropa,Camisa,2,194.80,web
24055,2024-04-28,Mexico,Ciudad de Mexico,Alimentos,Chocolate,4,43.87,web
24056,2024-11-24,Mexico,Guadalajara,Hogar,Licuadora,1,549.63,tienda
24057,2024-10-23,Costa Rica,San Jose,Alimentos,Cafe,1,87.66,tienda
24058,2024-02-28,Mexico,Monterrey,Electronica,Audifonos,2,345.97,web
24059,2024-01-15,El Salvador,San Miguel,Electronica,Bocina,2,944.96,web
24060,2024-05-26,El Salvador,Santa Ana,Electronica,Telefono,1,4548.01,app
24061,2024-10-21,Costa Rica,San Jose,Hogar,Lampara,1,239.14,app
24062,2024-11-24,Honduras,Tegucigalpa,Hogar,Cafetera,2,629.77,app
24063,2024-10-07,Honduras,San Pedro Sula,Electronica,Tablet,2,2569.68,tienda
24064,2024-08-20,Costa Rica,Alajuela,Ropa,Pantalon,2,265.45,app
24065,2024-06-30,Costa Rica,San Jose,Electronica,Bocina,3,946.83,tienda
24066,2024-04-13,Mexico,Guadalajara,Electronica,Telefono,1,3968.66,app
24067,2024-05-12,Guatemala,Quetzaltenango,Deportes,Bicicleta,1,3970.35,web
24068,2024-10-08,Costa Rica,San Jose,Deportes,Balon,2,161.42,tienda
24069,2024-06-07,Honduras,Tegucigalpa,Ropa,Camisa,1,202.96,app
24070,2024-08-08,Mexico,Ciudad de Mexico,Ropa,Pantalon,2,264.64,app
24071,2024-05-30,Mexico,Guadalajara,Alimentos,Cafe,1,89.37,tienda
24072,2024-02-17,Mexico,Monterrey,Ropa,Camisa,2,178.78,tienda
24073,2024-05-03,Guatemala,Antigua Guatemala,Deportes,Mancuernas,2,346.50,app
24074,2024-03-31,Honduras,San Pedro Sula,Hogar,Cafetera,4,641.63,app
