id_venta,fecha,pais,ciudad,categoria,producto,cantidad,precio_unitario,canal
24814,2024-09-12,Mexico,Monterrey,Ropa,Zapatos,1,481.78,web
24815,2024-02-11,Mexico,Ciudad de Mexico,Deportes,Bicicleta,1,4418.65,app
24816,2024-05-20,Mexico,Guadalajara,Hogar,Lampara,1,196.50,web
24817,2024-09-22,Honduras,San Pedro Sula,Electronica,Tablet,2,2892.51,tienda
24818,2024-11-20,Panama,Ciudad de Panama,Hogar,Licuadora,3,446.56,tienda
24819,2024-10-03,Mexico,Ciudad de Mexico,Deportes,Mancuernas,3,329.27,app
24820,2024-10-29,Mexico,Guadalajara,Electronica,Bocina,1,922.40,web
24821,2024-11-16,Panama,Ciudad de Panama,Electronica,Audifonos,2,354.61,app
24822,2024-05-31,Mexico,Guadalajara,Ropa,Pantalon,2,275.88,web
24823,2024-01-26,El Salvador,San Salvador,Ropa,Zapatos,1,534.79,web
24824,2024-12-11,Mexico,Ciudad de Mexico,Deportes,Bicicleta,1,3927.05,web
24825,2024-10-17,El Salvador,San Salvador,Hogar,Cafetera,1,664.15,app
24826,2024-10-09,Panama,Ciudad de Panama,Alimentos,Cafe,1,97.07,app
24827,2024-06-21,Mexico,Guadalajara,Deportes,Mancuernas,2,304.63,web
24828,2024-09-19,Panama,Ciudad de Panama,Hogar,Lampara,1,214.87,app
24829,2024-04-21,Honduras,San Pedro Sula,Deportes,Bicicleta,2,4405.80,web
24830,2024-06-13,El Salvador,Santa Ana,Alimentos,Chocolate,2,44.02,tienda
24831,2024-12-05,Honduras,San Pedro Sula,Ropa,Camisa,1,194.77,app
24832,2024-12-11,Mexico,Monterrey,Deportes,Mancuernas,5,312.17,tienda
24833,2024-06-27,Honduras,Tegucigalpa,Ropa,Zapatos,1,469.15,web
24834,2024-12-10,Mexico,Guadalajara,Ropa,Zapatos,2,596.79,tienda
24835,2024-03-20,El Salvador,Santa Ana,Deportes,Balon,1,146.64,web
24836,2024-11-04,Mexico,Guadalajara,Ropa,Camisa,2,190.80,app
24837,2024-02-27,El Salvador,Santa Ana,Hogar,Lampara,1,203.22,web
24838,2024-08-09,Costa Rica,Alajuela,Hogar,Lampara,2,206.46,tienda
24839,2024-12-26,Panama,Ciudad de Panama,Electronica,Telefono,1,4421.59,tienda
24840,2024-05-11,Mexico,Ciudad de Mexico,Alimentos,Chocolate,1,48.01,tienda
24841,2024-06-07,Panama,Ciudad de Panama,Electronica,Audifonos,2,323.95,tienda
24842,2024-12-10,Costa Rica,San Jose,Ropa,Camisa,1,174.78,app
24843,2024-09-22,Honduras,Tegucigalpa,Deportes,Mancuernas,2,362.44,app
24844,2024-04-14,Mexico,Monterrey,Deportes,Bicicleta,2,4023.14,web
24845,2024-01-24,Mexico,Monterrey,Alimentos,Cafe,1,89.72,app
24846,2024-06-24,Panama,Ciudad de Panama,Alimentos,Chocolate,3,51.48,web
24847,2024-06-07,El Salvador,San Miguel,Deportes,Balon,4,140.33,tienda
24848,2024-01-08,Honduras,Tegucigalpa,Deportes,Bicicleta,2,4297.27,app
24849,2024-05-08,Panama,Ciudad de Panama,Hogar,Lampara,2,202.45,web
24850,2024-09-26,Panama,Ciudad de Panama,Deportes,Mancuernas,1,367.95,web
24851,2024-07-31,Guatemala,Antigua Guatemala,Electronica,Tablet,1,3095.83,tienda
24852,2024-06-06,Mexico,Ciudad de Mexico,Hogar,Cafetera,1,736.28,tienda
24853,2024-05-02,Mexico,Guadalajara,Alimentos,Chocolate,2,49.98,web
24854,2024-03-19,Honduras,San Pedro Sula,Ropa,Camisa,1,205.52,tienda
24855,2024-03-20,Guatemala,Ciudad de Guatemala,Hogar,Licuadora,2,442.77,tienda
24856,2024-11-15,Panama,Ciudad de Panama,Ropa,Zapatos,3,549.03,web
24857,2024-08-02,Mexico,Monterrey,Ropa,Zapatos,1,529.22,web
24858,2024-07-13,Mexico,Monterrey,Hogar,Lampara,4,239.80,app
24859,2024-10-03,Honduras,San Pedro Sula,Alimentos,Cafe,2,93.34,tienda
24860,2024-03-04,Panama,Ciudad de Panama,Electronica,Audifonos,1,326.17,tienda
24861,2024-06-26,Mexico,Monterrey,Ropa,Pantalon,1,292.39,tienda
24862,2024-12-17,Honduras,Tegucigalpa,Hogar,Cafetera,2,628.76,tienda
24863,2024-11-21,Panama,Ciudad de Panama,Ropa,Zapatos,2,590.97,web
24864,2024-07-11,Mexico,Ciudad de Mexico,Deportes,Bicicleta,2,4435.89,web
24865,2024-10-23,Panama,Ciudad de Panama,Ropa,Camisa,1,199.95,web
24866,2024-11-30,Mexico,Ciudad de Mexico,Deportes,Bicicleta,1,3647.93,tienda
24867,2024-08-04,Mexico,Monterrey,Hogar,Cafetera,1,633.24,web
24868,2024-03-23,El Salvador,Santa Ana,Alimentos,Cafe,2,100.07,app
24869,2024-07-28,Mexico,Monterrey,Deportes,Bicicleta,3,4117.00,app
24870,2024-06-11,Panama,Ciudad de Panama,Hogar,Licuadora,1,480.36,web
24871,2024-11-17,Mexico,Monterrey,Ropa,Camisa,1,190.69,web
24872,2024-10-12,Mexico,Monterrey,Hogar,Lampara,1,203.49,web
24873,2024-09-30,Honduras,Tegucigalpa,Ropa,Camisa,1,177.18,web
24874,2024-12-11,Honduras,Tegucigalpa,Ropa,Zapatos,2,529.70,web
24875,2024-12-29,Mexico,Ciudad de Mexico,Alimentos,Miel,3,69.71,web
24876,2024-06-10,Panama,Ciudad de Panama,Ropa,Pantalon,5,256.97,app
24877,2024-10-06,Costa Rica,Alajuela,Ropa,Pantalon,1,264.23,tienda
24878,2024-05-03,Honduras,San Pedro Sula,Hogar,Licuadora,2,502.77,tienda
24879,2024-06-14,Honduras,San Pedro Sula,Hogar,Licuadora,1,432.64,app
24880,2024-08-13,Guatemala,Ciudad de Guatemala,Ropa,Zapatos,2,485.18,web
24881,2024-03-27,Mexico,Ciudad de Mexico,Alimentos,Miel,4,67.01,tienda
24882,2024-09-09,Honduras,San Pedro Sula,Deportes,Mancuernas,2,309.04,tienda
24883,2024-05-13,Panama,Ciudad de Panama,Deportes,Mancuernas,2,366.20,web
24884,2024-01-04,Panama,Ciudad de Panama,Ropa,Pantalon,3,275.33,web
24885,2024-07-07,El Salvador,San Salvador,Alimentos,Cafe,2,104.07,app
24886,2024-11-27,Mexico,Guadalajara,Alimentos,Chocolate,4,45.28,app
24887,2024-05-01,Panama,Ciudad de Panama,Electronica,Telefono,1,4016.48,tienda
24888,2024-07-06,Mexico,Guadalajara,Deportes,Balon,1,157.51,web
24889,2024-07-03,Mexico,Ciudad de Mexico,Hogar,Lampara,2,209.72,web
24890,2024-09-30,Panama,Ciudad de Panama,Hogar,Lampara,2,207.18,web
24891,2024-01-01,Panama,Ciudad de Panama,Hogar,Licuadora,1,540.99,web
24892,2024-11-06,El Salvador,Santa Ana,Electronica,Tablet,1,2895.21,web
24893,2024-01-01,Mexico,Guadalajara,Hogar,Cafetera,1,649.83,web
24894,2024-09-12,El Salvador,Santa Ana,Alimentos,Miel,3,79.90,app
24895,2024-10-10,Panama,Ciudad de Panama,Ropa,Zapatos,1,502.90,web
24896,2024-09-28,El Salvador,San Miguel,Hogar,Cafetera,4,738.88,app
24897,2024-06-13,Panama,Ciudad de Panama,Electronica,Audifonos,1,355.10,web
24898,2024-12-09,El Salvador,Santa Ana,Hogar,Licuadora,1,511.22,web
24899,2024-01-28,Panama,Ciudad de Panama,Electronica,Tablet,1,3184.32,app
24900,2024-12-09,Mexico,Monterrey,Ropa,Camisa,4,202.32,web
24901,2024-09-16,Panama,Ciudad de Panama,Ropa,Pantalon,1,245.37,web
24902,2024-08-03,Panama,Ciudad de Panama,Deportes,Bicicleta,3,4471.97,app
24903,2024-09-12,Mexico,Ciudad de Mexico,Electronica,Audifonos,2,331.71,app
24904,2024-11-19,El Salvador,Santa Ana,Electronica,Tablet,1,3190.01,web
24905,2024-05-16,Mexico,Ciudad de Mexico,Hogar,Lampara,1,212.00,app
24906,2024-12-27,Panama,Ciudad de Panama,Alimentos,Miel,1,63.05,app
24907,2024-12-12,El Salvador,Santa Ana,Alimentos,Cafe,1,99.25,app
24908,2024-01-31,Panama,Ciudad de Panama,Alimentos,Chocolate,1,49.26,web
24909,2024-01-29,Mexico,Guadalajara,Deportes,Balon,2,135.44,app
24910,2024-12-12,Guatemala,Ciudad de Guatemala,Hogar,Cafetera,1,719.72,web
24911,2024-05-09,Mexico,Guadalajara,Hogar,Licuadora,3,440.31,web
24912,2024-10-04,Costa Rica,San Jose,Deportes,Balon,3,163.44,tienda
24913,2024-09-18,Mexico,Monterrey,Electronica,Telefono,4,4481.92,app
24914,2024-07-25,Honduras,San Pedro Sula,Hogar,Lampara,4,233.20,tienda
24915,2024-03-01,Mexico,Monterrey,Alimentos,Chocolate,2,44.61,app
24916,2024-06-10,Mexico,Ciudad de Mexico,Ropa,Camisa,1,197.78,web
24917,2024-09-15,El Salvador,Santa Ana,Electronica,Bocina,5,877.57,app
24918,2024-08-18,El Salvador,San Miguel,Deportes,Bicicleta,2,4040.09,app
24919,2024-12-12,Mexico,Monterrey,Electronica,Audifonos,3,399.38,app
24920,2024-10-22,Mexico,Monterrey,Hogar,Lampara,4,220.73,tienda
24921,2024-01-20,Mexico,Monterrey,Electronica,Bocina,3,999.56,tienda
24922,2024-09-03,Mexico,Guadalajara,Hogar,Cafetera,1,729.85,web
24923,2024-01-17,Mexico,Ciudad de Mexico,Electronica,Telefono,3,3795.38,app
24924,2024-08-24,Panama,Ciudad de Panama,Ropa,Zapatos,2,484.30,web
24925,2024-07-12,Mexico,Ciudad de Mexico,Ropa,Pantalon,1,274.49,app
24926,2024-04-17,Panama,Ciudad de Panama,Alimentos,Miel,3,75.83,web
24927,2024-12-08,Mexico,Guadalajara,Electronica,Audifonos,1,398.97,tienda
24928,2024-08-09,Mexico,Ciudad de Mexico,Hogar,Cafetera,1,608.83,app
24929,2024-12-31,Mexico,Monterrey,Alimentos,Cafe,1,92.36,app
24930,2024-03-04,Mexico,Guadalajara,Hogar,Licuadora,2,474.86,tienda
24931,2024-11-01,Costa Rica,Alajuela,Ropa,Zapatos,1,556.45,app
24932,2024-09-01,Mexico,Monterrey,Hogar,Lampara,3,215.74,tienda
24933,2024-07-12,Mexico,Guadalajara,Alimentos,Miel,1,69.81,tienda
24934,2024-09-29,Panama,Ciudad de Panama,Ropa,Camisa,1,187.48,web
24935,2024-10-28,Panama,Ciudad de Panama,Hogar,Lampara,2,205.15,tienda
24936,2024-02-12,El Salvador,San Salvador,Deportes,Balon,3,145.69,web
24937,2024-04-09,El Salvador,Santa Ana,Ropa,Camisa,3,176.81,app
24938,2024-06-26,Panama,Ciudad de Panama,Electronica,Audifonos,1,347.86,tienda
24939,2024-07-22,Honduras,Tegucigalpa,Ropa,Zapatos,1,581.60,app
24940,2024-04-27,Honduras,San Pedro Sula,Electronica,Tablet,3,2923.35,tienda
24941,2024-06-14,Panama,Ciudad de Panama,Hogar,Licuadora,2,534.61,web
24942,2024-01-27,Panama,Ciudad de Panama,Ropa,Zapatos,2,528.98,web
24943,2024-05-18,Panama,Ciudad de Panama,Hogar,Cafetera,1,645.86,app
24944,2024-09-14,Costa Rica,San Jose,Deportes,Bicicleta,1,3831.52,web
24945,2024-07-16,Mexico,Monterrey,Ropa,Camisa,2,175.82,tienda
24946,2024-07-23,Costa Rica,San Jose,Electronica,Audifonos,2,319.86,web
24947,2024-11-03,Panama,Ciudad de Panama,Deportes,Mancuernas,2,322.81,web
24948,2024-03-15,Mexico,Ciudad de Mexico,Deportes,Balon,1,149.97,web
24949,2024-01-28,Panama,Ciudad de Panama,Electronica,Audifonos,4,337.25,app
24950,2024-11-02,Panama,Ciudad de Panama,Electronica,Bocina,1,837.84,tienda
24951,2024-09-04,Panama,Ciudad de Panama,Hogar,Cafetera,1,723.12,web
24952,2024-12-06,Honduras,Tegucigalpa,Deportes,Balon,3,146.53,tienda
24953,2024-06-28,Panama,Ciudad de Panama,Deportes,Mancuernas,2,320.26,app
24954,2024-10-10,Honduras,Tegucigalpa,Deportes,Balon,4,170.93,tienda
24955,2024-12-30,Panama,Ciudad de Panama,Ropa,Pantalon,3,277.04,app
24956,2024-08-28,Mexico,Ciudad de Mexico,Alimentos,Chocolate,1,45.10,web
24957,2024-09-17,Panama,Ciudad de Panama,Electronica,Audifonos,1,361.23,web
24958,2024-08-10,Panama,Ciudad de Panama,Deportes,Bicicleta,2,4227.61,web
24959,2024-06-20,Mexico,Ciudad de Mexico,Deportes,Mancuernas,2,317.71,web
24960,2024-01-19,Panama,Ciudad de Panama,Hogar,Licuadora,2,542.31,tienda
24961,2024-04-23,Panama,Ciudad de Panama,Ropa,Pantalon,3,251.22,app
24962,2024-07-17,Mexico,Guadalajara,Alimentos,Miel,1,78.50,tienda
24963,2024-11-26,Honduras,Tegucigalpa,Alimentos,Cafe,1,87.84,app
24964,2024-08-16,Panama,Ciudad de Panama,Ropa,Pantalon,1,272.98,web
24965,2024-08-12,Honduras,San Pedro Sula,Deportes,Balon,1,157.70,app
24966,2024-01-16,Mexico,Ciudad de Mexico,Alimentos,Miel,2,75.94,web
24967,2024-04-05,Panama,Ciudad de Panama,Hogar,Lampara,2,214.73,web
24968,2024-08-22,Mexico,Ciudad de Mexico,Ropa,Camisa,1,187.23,web
24969,2024-03-12,Panama,Ciudad de Panama,Electronica,Telefono,2,3804.99,app
24970,2024-09-02,Mexico,Monterrey,Electronica,Telefono,1,3975.13,app
24971,2024-02-06,Panama,Ciudad de Panama,Alimentos,Cafe,1,98.80,app
24972,2024-02-05,El Salvador,Santa Ana,Alimentos,Miel,2,68.22,web
24973,2024-11-06,Mexico,Monterrey,Ropa,Pantalon,2,285.83,app
24974,2024-11-11,Costa Rica,Alajuela,Ropa,Camisa,1,193.47,web
24975,2024-09-19,El Salvador,Santa Ana,Ropa,Pantalon,1,251.44,tienda
24976,2024-06-18,Honduras,Tegucigalpa,Alimentos,Cafe,1,98.20,web
24977,2024-04-05,El Salvador,San Miguel,Electronica,Audifonos,3,396.23,app
24978,2024-05-27,El Salvador,San Salvador,Ropa,Zapatos,5,583.05,web
24979,2024-12-07,Costa Rica,San Jose,Hogar,Cafetera,2,711.57,app
24980,2024-09-11,Panama,Ciudad de Panama,Deportes,Bicicleta,5,4260.57,app
24981,2024-01-27,Mexico,Ciudad de Mexico,Deportes,Balon,2,135.88,web
24982,2024-08-16,Panama,Ciudad de Panama,Electronica,Bocina,1,900.42,web
24983,2024-09-05,Mexico,Ciudad de Mexico,Electronica,Bocina,2,812.83,web
24984,2024-11-11,Panama,Ciudad de Panama,Ropa,Camisa,1,202.60,app
24985,2024-10-11,Panama,Ciudad de Panama,Deportes,Bicicleta,5,4037.22,app
24986,2024-06-21,El Salvador,Santa Ana,Hogar,Licuadora,1,541.64,tienda
24987,2024-07-13,Mexico,Ciudad de Mexico,Ropa,Camisa,1,187.31,tienda
24988,2024-03-24,Panama,Ciudad de Panama,Deportes,Bicicleta,4,4022.33,web
24989,2024-10-19,Costa Rica,San Jose,Electronica,Telefono,3,4574.84,app
24990,2024-03-17,Mexico,Guadalajara,Hogar,Cafetera,2,675.08,app
24991,2024-06-02,Panama,Ciudad de Panama,Alimentos,Chocolate,2,43.38,app
24992,2024-08-16,Panama,Ciudad de Panama,Deportes,Bicicleta,1,3985.33,app
24993,2024-09-17,Panama,Ciudad de Panama,Hogar,Lampara,1,194.79,web
24994,2024-11-21,El Salvador,Santa Ana,Deportes,Balon,5,153.00,web
24995,2024-07-30,Panama,Ciudad de Panama,Alimentos,Miel,1,66.88,app
24996,2024-09-20,Costa Rica,Alajuela,Alimentos,Miel,1,72.71,app
24997,2024-01-06,El Salvador,San Salvador,Ropa,Zapatos,1,582.19,web
24998,2024-03-13,Panama,Ciudad de Panama,Ropa,Camisa,3,201.09,app
24999,2024-05-29,Panama,Ciudad de Panama,Electronica,Telefono,3,4315.99,app
25000,2024-11-18,Panama,Ciudad de Panama,Deportes,Mancuernas,1,311.76,web
25001,2024-12-30,Mexico,Ciudad de Mexico,Deportes,Mancuernas,1,296.73,web
25002,2024-09-17,Panama,Ciudad de Panama,Hogar,Lampara,4,215.09,web
25003,2024-07-18,Panama,Ciudad de Panama,Alimentos,Chocolate,1,41.81,web
25004,2024-07-11,El Salvador,Santa Ana,Ropa,Camisa,3,169.77,web
25005,2024-02-02,Mexico,Ciudad de Mexico,Electronica,Telefono,1,4420.15,web
25006,2024-04-03,Honduras,Tegucigalpa,Ropa,Camisa,3,165.33,app
25007,2024-04-24,Mexico,Guadalajara,Hogar,Cafetera,1,645.18,app
25008,2024-10-04,Panama,Ciudad de Panama,Deportes,Balon,2,148.68,web
25009,2024-10-28,Mexico,Ciudad de Mexico,Electronica,Audifonos,1,395.64,web
25010,2024-09-25,Mexico,Ciudad de Mexico,Ropa,Pantalon,4,287.46,tienda
25011,2024-11-22,Panama,Ciudad de Panama,Electronica,Tablet,1,2926.97,tienda
25012,2024-10-01,Mexico,Guadalajara,Electronica,Audifonos,2,382.92,web
25013,2024-04-18,Mexico,Monterrey,Deportes,Balon,2,155.39,web
25014,2024-01-16,El Salvador,San Salvador,Ropa,Camisa,3,185.24,tienda
25015,2024-02-04,Guatemala,Quetzaltenango,Ropa,Camisa,1,206.62,app
25016,2024-06-30,Honduras,Tegucigalpa,Electronica,Audifonos,4,395.02,web
25017,2024-07-26,Mexico,Guadalajara,Deportes,Bicicleta,2,3561.60,web
25018,2024-05-12,Mexico,Monterrey,Ropa,Zapatos,3,526.19,tienda
25019,2024-07-20,Honduras,Tegucigalpa,Alimentos,Miel,5,68.11,app
25020,2024-03-03,El Salvador,San Miguel,Hogar,Lampara,1,212.35,app
25021,2024-03-09,Costa Rica,San Jose,Deportes,Bicicleta,2,4063.99,web
25022,2024-11-14,Panama,Ciudad de Panama,Ropa,Pantalon,1,258.77,app
25023,2024-09-18,Honduras,San Pedro Sula,Electronica,Telefono,2,4655.53,web
25024,2024-01-29,Panama,Ciudad de Panama,Ropa,Camisa,2,199.92,tienda
25025,2024-02-03,El Salvador,San Salvador,Ropa,Pantalon,4,256.78,app
25026,2024-12-18,Guatemala,Ciudad de Guatemala,Ropa,Camisa,1,202.52,tienda
25027,2024-04-01,Guatemala,Quetzaltenango,Electronica,Bocina,1,889.57,web
25028,2024-05-19,Costa Rica,San Jose,Ropa,Zapatos,1,521.82,app
25029,2024-06-21,Costa Rica,San Jose,Alimentos,Chocolate,1,43.81,app
25030,2024-09-29,Mexico,Ciudad de Mexico,Alimentos,Cafe,3,95.69,web
25031,2024-07-18,Guatemala,Quetzaltenango,Ropa,Camisa,4,193.05,web
25032,2024-07-12,Panama,Ciudad de Panama,Electronica,Tablet,1,2659.93,app
25033,2024-06-16,Panama,Ciudad de Panama,Alimentos,Chocolate,2,42.95,app
25034,2024-08-08,Panama,Ciudad de Panama,Hogar,Licuadora,3,462.23,web
25035,2024-12-14,Mexico,Guadalajara,Deportes,Balon,2,163.02,web
25036,2024-12-18,Mexico,Monterrey,Deportes,Bicicleta,1,4122.68,web
25037,2024-01-25,Panama,Ciudad de Panama,Alimentos,Chocolate,4,49.22,app
25038,2024-02-28,Mexico,Guadalajara,Hogar,Lampara,5,210.37,web
25039,2024-07-15,Mexico,Ciudad de Mexico,Deportes,Bicicleta,1,3948.65,tienda
25040,2024-04-29,Panama,Ciudad de Panama,Ropa,Zapatos,1,508.76,web
25041,2024-03-22,Mexico,Monterrey,Ropa,Zapatos,4,478.46,web
25042,2024-07-15,Mexico,Ciudad de Mexico,Alimentos,Miel,2,68.88,tienda
25043,2024-10-20,Panama,Ciudad de Panama,Deportes,Mancuernas,1,307.09,app
25044,2024-05-21,Mexico,Monterrey,Electronica,Bocina,2,958.62,app
25045,2024-01-28,Mexico,Monterrey,Deportes,Balon,1,144.04,web
25046,2024-10-07,Panama,Ciudad de Panama,Hogar,Lampara,2,196.00,web
25047,2024-10-25,Panama,Ciudad de Panama,Deportes,Mancuernas,1,328.94,app
25048,2024-01-21,Mexico,Guadalajara,Electronica,Bocina,1,1017.71,app
25049,2024-03-02,Guatemala,Antigua Guatemala,Deportes,Mancuernas,4,319.56,tienda
25050,2024-03-19,El Salvador,San Miguel,Hogar,Cafetera,2,636.64,app
25051,2024-12-17,Panama,Ciudad de Panama,Deportes,Bicicleta,1,4312.66,web
25052,2024-11-10,Panama,Ciudad de Panama,Hogar,Lampara,1,223.05,app
25053,2024-01-20,Mexico,Monterrey,Alimentos,Miel,2,72.40,web
25054,2024-07-29,Mexico,Monterrey,Electronica,Bocina,1,875.00,app
25055,2024-12-21,Mexico,Monterrey,Electronica,Telefono,1,3818.08,app
25056,2024-04-22,Mexico,Monterrey,Alimentos,Miel,1,65.68,web
25057,2024-08-22,El Salvador,Santa Ana,Deportes,Mancuernas,2,296.52,web
25058,2024-07-12,Panama,Ciudad de Panama,Electronica,Bocina,1,829.45,app
25059,2024-07-16,Mexico,Guadalajara,Electronica,Audifonos,1,332.33,tienda
25060,2024-02-06,Panama,Ciudad de Panama,Electronica,Telefono,1,4705.44,tienda
25061,2024-01-23,Mexico,Ciudad de Mexico,Deportes,Mancuernas,2,290.81,tienda
25062,2024-08-21,Guatemala,Ciudad de Guatemala,Ropa,Zapatos,3,597.67,app
25063,2024-10-18,El Salvador,Santa Ana,Electronica,Bocina,1,870.03,web
25064,2024-08-07,Mexico,Monterrey,Ropa,Pantalon,1,250.33,app
25065,2024-04-25,El Salvador,Santa Ana,Deportes,Mancuernas,4,307.02,tienda
25066,2024-08-18,Panama,Ciudad de Panama,Hogar,Lampara,1,226.72,tienda
25067,2024-07-15,Mexico,Ciudad de Mexico,Deportes,Mancuernas,1,343.83,tienda
25068,2024-12-27,Panama,Ciudad de Panama,Ropa,Pantalon,2,234.36,web
25069,2024-02-15,Mexico,Guadalajara,Ropa,Camisa,1,198.73,app
25070,2024-06-08,Honduras,Tegucigalpa,Hogar,Licuadora,2,497.15,app
25071,2024-03-01,Honduras,Tegucigalpa,Hogar,Cafetera,1,685.19,app
25072,2024-05-18,Panama,Ciudad de Panama,Hogar,Cafetera,5,589.18,app
25073,2024-01-04,Mexico,Guadalajara,Ropa,Zapatos,3,553.89,tienda
25074,2024-02-28,Guatemala,Antigua Guatemala,Electronica,Telefono,1,4225.99,app
25075,2024-07-12,Mexico,Guadalajara,Deportes,Mancuernas,3,334.26,app
25076,2024-07-04,Honduras,Tegucigalpa,Alimentos,Miel,1,76.94,tienda
25077,2024-06-10,Mexico,Guadalajara,Electronica,Tablet,1,3050.13,app
25078,2024-03-06,Panama,Ciudad de Panama,Electronica,Audifonos,2,364.96,app
25079,2024-11-06,Mexico,Monterrey,Deportes,Mancuernas,2,317.69,app
25080,2024-01-28,Mexico,Monterrey,Alimentos,Miel,5,74.30,app
25081,2024-12-23,Panama,Ciudad de Panama,Hogar,Cafetera,2,713.34,app
25082,2024-03-17,Mexico,Ciudad de Mexico,Electronica,Bocina,1,893.44,tienda
25083,2024-12-25,Panama,Ciudad de Panama,Ropa,Camisa,1,193.10,app
25084,2024-02-25,Panama,Ciudad de Panama,Alimentos,Miel,2,76.79,tienda
25085,2024-11-14,Honduras,San Pedro Sula,Hogar,Cafetera,1,680.32,app
25086,2024-01-03,Mexico,Guadalajara,Alimentos,Cafe,1,93.52,tienda
25087,2024-04-08,Mexico,Ciudad de Mexico,Hogar,Lampara,3,222.44,web
25088,2024-03-09,Mexico,Guadalajara,Alimentos,Cafe,1,89.41,web
25089,2024-07-15,Panama,Ciudad de Panama,Ropa,Zapatos,5,494.81,web
25090,2024-11-12,Mexico,Ciudad de Mexico,Alimentos,Miel,3,69.10,web
25091,2024-07-20,Mexico,Monterrey,Hogar,Cafetera,2,714.36,web
25092,2024-07-01,Costa Rica,San Jose,Ropa,Pantalon,3,266.02,tienda
25093,2024-02-07,Honduras,Tegucigalpa,Deportes,Balon,3,149.69,web
25094,2024-02-04,Panama,Ciudad de Panama,Hogar,Licuadora,1,439.04,web
25095,2024-03-11,Panama,Ciudad de Panama,Electronica,Telefono,2,3898.80,app
25096,2024-08-10,Panama,Ciudad de Panama,Electronica,Telefono,1,4127.89,tienda
25097,2024-10-31,El Salvador,Santa Ana,Deportes,Balon,1,146.97,web
25098,2024-07-07,Honduras,Tegucigalpa,Electronica,Audifonos,1,326.84,app
25099,2024-11-19,Mexico,Guadalajara,Ropa,Pantalon,1,255.64,web
25100,2024-03-04,Honduras,San Pedro Sula,Ropa,Camisa,5,166.98,web
25101,2024-04-14,Panama,Ciudad de Panama,Hogar,Licuadora,3,512.98,web
25102,2024-06-11,Panama,Ciudad de Panama,Alimentos,Cafe,2,90.64,app
25103,2024-08-07,Honduras,Tegucigalpa,Ropa,Pantalon,1,251.36,app
25104,2024-10-21,El Salvador,Santa Ana,Deportes,Mancuernas,1,334.76,app
25105,2024-05-08,Panama,Ciudad de Panama,Deportes,Bicicleta,2,3871.15,web
25106,2024-01-22,Honduras,Tegucigalpa,Ropa,Zapatos,1,579.64,app
25107,2024-02-12,Mexico,Guadalajara,Electronica,Bocina,1,995.76,app
25108,2024-08-01,Mexico,Guadalajara,Alimentos,Chocolate,1,44.00,app
25109,2024-11-25,El Salvador,San Salvador,Hogar,Lampara,3,225.56,app
25110,2024-07-08,Mexico,Ciudad de Mexico,Deportes,Balon,1,164.29,tienda
25111,2024-06-27,Honduras,Tegucigalpa,Hogar,Lampara,1,236.02,tienda
25112,2024-01-28,Panama,Ciudad de Panama,Electronica,Telefono,5,4085.16,app
25113,2024-06-22,Panama,Ciudad de Panama,Deportes,Mancuernas,1,332.23,web
25114,2024-02-11,El Salvador,San Salvador,Ropa,Zapatos,1,556.96,tienda
25115,2024-07-17,Mexico,Guadalajara,Electronica,Audifonos,1,392.77,web
25116,2024-03-16,Mexico,Monterrey,Electronica,Tablet,1,2757.68,app
25117,2024-03-01,Mexico,Monterrey,Ropa,Pantalon,1,298.87,app
25118,2024-07-02,Mexico,Guadalajara,Deportes,Balon,2,136.33,tienda
25119,2024-06-17,Mexico,Guadalajara,Alimentos,Miel,5,65.94,web
25120,2024-01-01,Panama,Ciudad de Panama,Ropa,Camisa,1,185.14,web
25121,2024-04-13,Mexico,Ciudad de Mexico,Deportes,Balon,1,144.07,tienda
25122,2024-01-25,Costa Rica,Alajuela,Deportes,Bicicleta,4,4447.17,tienda
25123,2024-03-06,Panama,Ciudad de Panama,Ropa,Zapatos,3,503.56,web
25124,2024-05-30,Panama,Ciudad de Panama,Alimentos,Miel,4,73.18,app
25125,2024-09-01,Honduras,San Pedro Sula,Alimentos,Cafe,4,92.93,app
25126,2024-12-29,Panama,Ciudad de Panama,Ropa,Pantalon,1,295.92,tienda
25127,2024-08-03,Honduras,Tegucigalpa,Ropa,Pantalon,4,243.67,web
25128,2024-09-04,Mexico,Guadalajara,Ropa,Pantalon,2,255.23,tienda
25129,2024-07-12,Panama,Ciudad de Panama,Deportes,Mancuernas,1,317.61,web
25130,2024-08-13,Panama,Ciudad de Panama,Hogar,Licuadora,1,443.41,app
25131,2024-12-07,Mexico,Monterrey,Hogar,Licuadora,2,457.48,tienda
25132,2024-09-26,Mexico,Ciudad de Mexico,Hogar,Cafetera,5,738.60,app
25133,2024-09-02,Honduras,Tegucigalpa,Alimentos,Cafe,5,107.16,web
25134,2024-04-01,Panama,Ciudad de Panama,Deportes,Bicicleta,2,3947.06,app
25135,2024-01-12,Honduras,San Pedro Sula,Electronica,Bocina,1,1003.27,app
25136,2024-04-03,Mexico,Guadalajara,Electronica,Bocina,3,1018.18,app
25137,2024-05-30,Mexico,Ciudad de Mexico,Electronica,Audifonos,1,339.73,web
25138,2024-01-08,Mexico,Guadalajara,Alimentos,Miel,3,67.12,web
25139,2024-06-08,Honduras,San Pedro Sula,Electronica,Bocina,2,904.56,web
